Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category
APPLE	US	au.com.acpmagazines.gourmettraveller.2014.may	 	GT May 2014	 	IA1	11	4.13	04/30/2014	04/30/2014	AUD	AU	AUD	670868560	6.49	 	ACPGT001	 	 	Food & Drink
APPLE	US	MAG0031	PBL MEDIA PTY LTD.	Australasian Dirt Bike Magazine	1.3.5	1F	1	0	04/30/2014	04/30/2014	JPY	JP	JPY	639973451	0	 	 	 	 	Sports
APPLE	US	MAG0043	PBL MEDIA PTY LTD.	Auto Action Magazine Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	EUR	BG	EUR	639980943	0	 	 	 	 	Sports
APPLE	US	GTRG2014	PBL MEDIA PTY LTD.	GT 2014 Restaurant Guide	1.2.5	1	2	0	04/30/2014	04/30/2014	EUR	DE	EUR	705700418	0	 	 	 	 	Food & Drink
APPLE	US	SKUTRADER_Earthmovers	PBL MEDIA PTY LTD.	Earthmovers and Excavators for iPad	1.1	1T	1	0	04/30/2014	04/30/2014	AUD	AU	AUD	546261009	0	 	 	 	 	News
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	125	0	04/30/2014	04/30/2014	AUD	AU	AUD	622413964	0	 	 	 	 	Entertainment
APPLE	US	au.com.bauermedia.wwmag.2014.05.issue	 	WW Mag 2014.05 - May issue	 	IA1	7	3.18	04/30/2014	04/30/2014	AUD	AU	AUD	648323945	4.99	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	MAG0001	PBL MEDIA PTY LTD.	Magshop	2.4.1	7F	1	0	04/30/2014	04/30/2014	NZD	NZ	NZD	378036778	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	1	2.79	04/30/2014	04/30/2014	NZD	NZ	NZD	471819015	3.99	 	ACP003	Renewal	1 Month	Entertainment
APPLE	US	au.com.bauermedia.australiangeographic.subscriptions.1yr	 	Aus Geo Subscriptions_600_365	 	IAY	3	0	04/30/2014	04/30/2014	AUD	AU	AUD	661958406	0	 	SKU_Bauer_Australian_Geographic	New	1 Year	Education
APPLE	US	au.com.bauermedia.hng.subs.oneyr	 	House and Garden Subscriptions_600_365	 	IAY	1	25.45	04/30/2014	04/30/2014	AUD	AU	AUD	743049885	39.99	 	SKU_Bauer_HNG	Renewal	1 Year	Lifestyle
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	1	0	04/30/2014	04/30/2014	USD	US	USD	813461450	0	 	 	 	 	Lifestyle
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	1	0	04/30/2014	04/30/2014	USD	BO	USD	813461450	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.okm.1419.1	 	OK! 1419	 	IA1	8	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	644070354	2.99	 	MAG0372.2	 	 	Entertainment
APPLE	US	com.magshop.ns.clo.months.1.1	 	Cleo Magazine Australia Subscription_200_30	 	IAY	1	2.54	04/30/2014	04/30/2014	AUD	AU	AUD	821343039	3.99	 	MAG0132	Renewal	1 Month	Lifestyle
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	4	0	04/30/2014	04/30/2014	USD	US	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/30/2014	04/30/2014	USD	TZ	USD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	2	0	04/30/2014	04/30/2014	SGD	SG	SGD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	2	0	04/30/2014	04/30/2014	GBP	GB	GBP	817999055	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.topgear.2014.may.issue	 	TopGear 2014.05- May issue	 	IA1	2	4.54	04/30/2014	04/30/2014	NZD	NZ	NZD	796807657	6.49	 	SKU_Bauer_TopGear	 	 	Lifestyle
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	2	0	04/30/2014	04/30/2014	GBP	GB	GBP	823384894	0	 	 	 	 	Lifestyle
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	1	0	04/30/2014	04/30/2014	RUB	RU	RUB	823384894	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	1T	2	0	04/30/2014	04/30/2014	NZD	NZ	NZD	661038898	0	 	 	 	 	Education
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	1	0	04/30/2014	04/30/2014	USD	AM	USD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.dol.1405.1	 	Dolly 1405	 	IA1	2	3.18	04/30/2014	04/30/2014	AUD	AU	AUD	643551408	4.99	 	MAG0184	 	 	Lifestyle
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	7T	1	0	04/30/2014	04/30/2014	MXN	MX	MXN	617924139	0	 	 	 	 	Lifestyle
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	IDR	ID	IDR	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	EUR	BE	EUR	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	USD	PK	USD	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	INR	IN	INR	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	3	0	04/30/2014	04/30/2014	CAD	CA	CAD	823384894	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.shp.1407.1	 	Shop Til you Drop 1407	 	IA1	1	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	756288966	2.99	 	MAG0430	 	 	Lifestyle
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	1	0	04/30/2014	04/30/2014	NZD	NZ	NZD	823384894	0	 	 	 	 	Lifestyle
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	10	0	04/30/2014	04/30/2014	AUD	AU	AUD	823384894	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.zoo.1419.1	 	ZOO Weekly 1419	 	IA1	1	105	04/30/2014	04/30/2014	INR	IN	INR	738259672	150	 	MAG0553	 	 	Entertainment
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	2	0	04/30/2014	04/30/2014	SGD	SG	SGD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	1T	1	0	04/30/2014	04/30/2014	USD	MY	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	1T	1	0	04/30/2014	04/30/2014	USD	KR	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/30/2014	04/30/2014	RUB	RU	RUB	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	2	0	04/30/2014	04/30/2014	USD	MY	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	com.mogeneration.acp.qantasmagazine.subscriptions.free	 	QANTAS Free sub	 	IAC	1	0	04/30/2014	04/30/2014	USD	US	USD	501592717	0	 	ACP016	 	 	Travel
APPLE	US	MAG0354	PBL MEDIA PTY LTD.	Mother & Baby Magazine Australia	1.3.5	1F	3	0	04/30/2014	04/30/2014	AUD	AU	AUD	639982558	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.subscriptions.6months	 	AWW Paid Subscription_500_180	 	IAY	1	9.12	04/30/2014	04/30/2014	EUR	IE	EUR	471821269	14.99	 	ACP003	Renewal	6 Months	Entertainment
APPLE	US	com.magshop.ns.mot.1405.1	 	Motor 1405	 	IA1	2	4.13	04/30/2014	04/30/2014	AUD	AU	AUD	645783480	6.49	 	MAG0355	 	 	Lifestyle
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	5	0	04/30/2014	04/30/2014	CAD	CA	CAD	622413964	0	 	 	 	 	Entertainment
APPLE	US	au.com.bauermedia.topgear.subs.6mth	 	TopGear  Subscriptions_500_180	 	IAY	2	0	04/30/2014	04/30/2014	AUD	AU	AUD	725842341	0	 	SKU_Bauer_TopGear	New	6 Months	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	1T	1	0	04/30/2014	04/30/2014	CAD	CA	CAD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	1F	2	0	04/30/2014	04/30/2014	GBP	GB	GBP	505309539	0	 	 	 	 	Sports
APPLE	US	com.magshop.ns.new.1418.1	 	NW 1418	 	IA1	72	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	738227029	2.99	 	MAG0369	 	 	Entertainment
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	7	0	04/30/2014	04/30/2014	TWD	TW	TWD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.zoo.months.1.1	 	ZOO Subscription_200_30	 	IAY	-1	5.72	04/30/2014	04/30/2014	AUD	AU	AUD	626544914	-8.99	 	MAG0553	Renewal	1 Month	Entertainment
APPLE	US	com.magshop.ns.zoo.months.1.1	 	ZOO Subscription_200_30	 	IAY	3	0	04/30/2014	04/30/2014	AUD	AU	AUD	626544914	0	 	MAG0553	New	1 Month	Entertainment
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	7F	1	0	04/30/2014	04/30/2014	TWD	TW	TWD	639978764	0	 	 	 	 	Lifestyle
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	1	0	04/30/2014	04/30/2014	NZD	NZ	NZD	813461450	0	 	 	 	 	Lifestyle
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	1	0	04/30/2014	04/30/2014	IDR	ID	IDR	813461450	0	 	 	 	 	Lifestyle
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	2	0	04/30/2014	04/30/2014	USD	US	USD	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	1	0	04/30/2014	04/30/2014	USD	CO	USD	574650057	0	 	 	 	 	Entertainment
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	1	2.1	04/30/2014	04/30/2014	USD	US	USD	471819015	2.99	 	ACP003	Renewal	1 Month	Entertainment
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.6months	 	GT Paid Subscription_500_180	 	IAY	2	14	04/30/2014	04/30/2014	USD	US	USD	471832471	19.99	 	ACPGT001	Renewal	6 Months	Food & Drink
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.6months	 	GT Paid Subscription_500_180	 	IAY	19	15.9	04/30/2014	04/30/2014	AUD	AU	AUD	471832471	24.99	 	ACPGT001	Renewal	6 Months	Food & Drink
APPLE	US	com.magshop.ns.zoo.1419.1	 	ZOO Weekly 1419	 	IA1	15	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	738259672	2.99	 	MAG0553	 	 	Entertainment
APPLE	US	com.magshop.ns.cos.months.6.1	 	Cosmopolitan Australia Subscription_500_180	 	IAY	2	13.99	04/30/2014	04/30/2014	AUD	AU	AUD	642292681	21.99	 	MAG0958	Renewal	6 Months	Lifestyle
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	7F	11	0	04/30/2014	04/30/2014	NZD	NZ	NZD	639978764	0	 	 	 	 	Lifestyle
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	7F	1	0	04/30/2014	04/30/2014	CNY	CN	CNY	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	1	0	04/30/2014	04/30/2014	CNY	CN	CNY	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	3	0	04/30/2014	04/30/2014	IDR	ID	IDR	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0430	PBL MEDIA PTY LTD.	Shop Til You Drop	1.3.5	1F	68	0	04/30/2014	04/30/2014	AUD	AU	AUD	574686823	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.2014.may	 	AWW May 2014	 	IA1	1	1.52	04/30/2014	04/30/2014	GBP	GB	GBP	670870608	2.49	 	ACP003	 	 	Entertainment
APPLE	US	com.magshop.ns.amw.1409.1	 	AMCN 1409	 	IA1	1	4.19	04/30/2014	04/30/2014	NZD	NZ	NZD	738190913	5.99	 	MAG0067	 	 	Sports
APPLE	US	com.magshop.ns.amw.1409.1	 	AMCN 1409	 	IA1	27	3.81	04/30/2014	04/30/2014	AUD	AU	AUD	738190913	5.99	 	MAG0067	 	 	Sports
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	GBP	GB	GBP	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	EUR	GR	EUR	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	1F	118	0	04/30/2014	04/30/2014	AUD	AU	AUD	574676839	0	 	 	 	 	Food & Drink
APPLE	US	MAG0449	PBL MEDIA PTY LTD.	Street Machine Magazine	1.3.5	1F	1	0	04/30/2014	04/30/2014	USD	US	USD	639978561	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.wwmag.2013.10.issue	 	WW Mag 2013.10 - Oct issue	 	IA1	1	2.59	04/30/2014	04/30/2014	CHF	CH	CHF	646629373	4	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	com.magshop.ns.zoo.months.6.1	 	ZOO Subscription_500_180	 	IAY	1	0	04/30/2014	04/30/2014	AUD	AU	AUD	626545693	0	 	MAG0553	New	6 Months	Entertainment
APPLE	US	com.magshop.ns.wdw.1410.1	 	Woman's Day 1410	 	IA1	1	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	797232989	2.99	 	MAG0536	 	 	Entertainment
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	7T	8	0	04/30/2014	04/30/2014	NZD	NZ	NZD	617924139	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	1T	36	0	04/30/2014	04/30/2014	AUD	AU	AUD	617924139	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	1T	2	0	04/30/2014	04/30/2014	NZD	NZ	NZD	617924139	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.zoo.1416.1	 	ZOO Weekly 1416	 	IA1	1	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	738259658	2.99	 	MAG0553	 	 	Entertainment
APPLE	US	com.magshop.ns.rcp.1309.1	 	Recipes+ 1309	 	IA1	1	2.41	04/30/2014	04/30/2014	AUD	AU	AUD	605227130	3.79	 	MAG1273	 	 	Food & Drink
APPLE	US	MAG0372.2	PBL MEDIA PTY LTD.	OK! Magazine Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	NZD	NZ	NZD	639977310	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.emp.months.1.2	 	Empire Australasia Subscription_200_30	 	IAY	1	2.8	04/30/2014	04/30/2014	USD	US	USD	823372333	3.99	 	MAG0204.1	Renewal	1 Month	Entertainment
APPLE	US	com.magshop.ns.wdw.1411.1	 	Woman's Day 1411	 	IA1	1	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	797233015	2.99	 	MAG0536	 	 	Entertainment
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	2	0	04/30/2014	04/30/2014	CAD	CA	CAD	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG2414	PBL MEDIA PTY LTD.	Yours Magazine Australia	1.3.8	1F	8	0	04/30/2014	04/30/2014	AUD	AU	AUD	813441022	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.shp.1409.1	 	Shop Til you Drop 1409	 	IA1	1	1.4	04/30/2014	04/30/2014	CAD	CA	CAD	823931494	1.99	 	MAG0430	 	 	Lifestyle
APPLE	US	com.magshop.ns.rcp.months.1.1	 	recipes+ Subscription_200_30	 	IAY	1	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	657989110	2.99	 	MAG1273	Renewal	1 Month	Food & Drink
APPLE	US	com.magshop.ns.clo.months.6.1	 	Cleo Magazine Australia Subscription_500_180	 	IAY	1	13.99	04/30/2014	04/30/2014	AUD	AU	AUD	821343041	21.99	 	MAG0132	Renewal	6 Months	Lifestyle
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.6months	 	GT Paid Subscription_500_180	 	IAY	1	8.52	04/30/2014	04/30/2014	GBP	GB	GBP	471832471	13.99	 	ACPGT001	Renewal	6 Months	Food & Drink
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	04/30/2014	04/30/2014	USD	BR	USD	661038898	0	 	 	 	 	Education
APPLE	US	GTRG2014	PBL MEDIA PTY LTD.	GT 2014 Restaurant Guide	1.2.5	1	48	0	04/30/2014	04/30/2014	AUD	AU	AUD	705700418	0	 	 	 	 	Food & Drink
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.11	7T	1	0	04/30/2014	04/30/2014	EUR	NL	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.mou.0049.1	 	Mountain Biking Australia 2014-01	 	IA1	1	6.36	04/30/2014	04/30/2014	AUD	AU	AUD	853388000	9.99	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	7F	1	0	04/30/2014	04/30/2014	USD	TT	USD	574676839	0	 	 	 	 	Food & Drink
APPLE	US	REDDOSMARTER01	PBL MEDIA PTY LTD.	Smarter Business Ideas	1.3.25	7T	1	0	04/30/2014	04/30/2014	CNY	CN	CNY	567645200	0	 	 	 	 	Business
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	1	0	04/30/2014	04/30/2014	USD	US	USD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	7F	1	0	04/30/2014	04/30/2014	JPY	JP	JPY	598117425	0	 	 	 	 	Sports
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	04/30/2014	04/30/2014	TRY	TR	TRY	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	04/30/2014	04/30/2014	ZAR	ZA	ZAR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	8	0	04/30/2014	04/30/2014	USD	VN	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	2	0	04/30/2014	04/30/2014	GBP	GB	GBP	374405599	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.shp.1404.1	 	Shop Til you Drop 1404	 	IA1	1	1.9	04/30/2014	04/30/2014	AUD	AU	AUD	756288885	2.99	 	MAG0430	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	25	0	04/30/2014	04/30/2014	NZD	NZ	NZD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	04/30/2014	04/30/2014	USD	AR	USD	735558949	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.new.1418.1	 	NW 1418	 	IA1	4	2.41	04/30/2014	04/30/2014	AUD	AU	AUD	737567962	3.79	 	MAG0001	 	 	Lifestyle
APPLE	US	com.magshop.gme.1405.1	 	Good Health 2014-05	 	IA1	3	4.13	04/30/2014	04/30/2014	AUD	AU	AUD	802532025	6.49	 	MAG0001	 	 	Lifestyle
APPLE	US	SKU_Bauer_ElleMag	PBL MEDIA PTY LTD.	ELLE Australia	1.0.10	7T	8	0	04/30/2014	04/30/2014	NZD	NZ	NZD	694551705	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.mon.months.1.1	 	Money Subscription_200_30	 	IAY	2	2.54	04/30/2014	04/30/2014	AUD	AU	AUD	575093467	3.99	 	MAG0352	Renewal	1 Month	Finance
APPLE	US	SKUTRADER_SupplyChainReview	PBL MEDIA PTY LTD.	Supply Chain Review (SCR) for iPad	1.0	1T	1	0	04/30/2014	04/30/2014	RUB	RU	RUB	561378101	0	 	 	 	 	News
APPLE	US	SKUTRADER_SupplyChainReview	PBL MEDIA PTY LTD.	Supply Chain Review (SCR) for iPad	1.0	1T	1	0	04/30/2014	04/30/2014	USD	TH	USD	561378101	0	 	 	 	 	News
APPLE	US	com.magshop.ns.zoo.1310.1	 	ZOO Weekly 1310	 	IA1	1	2.41	04/30/2014	04/30/2014	AUD	AU	AUD	622440199	3.79	 	MAG0553	 	 	Entertainment
APPLE	US	com.magshop.ns.mot.months.12.1	 	MOTOR Magazine Australia Subscription_600_365	 	IAY	2	28.63	04/30/2014	04/30/2014	AUD	AU	AUD	642290624	44.99	 	MAG0355	Renewal	1 Year	Lifestyle
APPLE	US	MAG0043	PBL MEDIA PTY LTD.	Auto Action Magazine Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	CNY	CN	CNY	639980943	0	 	 	 	 	Sports
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.3months	 	GT Paid Subscription_400_90	 	IAY	1	7	04/30/2014	04/30/2014	USD	US	USD	471832470	9.99	 	ACPGT001	Renewal	3 Months	Food & Drink
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	2	0	04/30/2014	04/30/2014	CAD	CA	CAD	639977537	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.gme.1404.1	 	Good Health 1404	 	IA1	1	3.81	04/30/2014	04/30/2014	AUD	AU	AUD	775562488	5.99	 	MAG0253	 	 	Health & Fitness
APPLE	US	MAG0001	PBL MEDIA PTY LTD.	Magshop	2.4.1	1F	9	0	04/30/2014	04/30/2014	AUD	AU	AUD	378036778	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.stm.months.1.1	 	Street Machine Magazine Subscription_200_30	 	IAY	2	0	04/30/2014	04/30/2014	AUD	AU	AUD	643505237	0	 	MAG0449	New	1 Month	Lifestyle
APPLE	US	com.magshop.ns.wdw.months.12.1	 	Woman's Day Subscription_600_365	 	IAY	3	57.27	04/30/2014	04/30/2014	AUD	AU	AUD	547528608	89.99	 	MAG0536	Renewal	1 Year	Entertainment
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	1	0	04/30/2014	04/30/2014	USD	BR	USD	813461450	0	 	 	 	 	Lifestyle
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	7F	4	0	04/30/2014	04/30/2014	NZD	NZ	NZD	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	1F	32	0	04/30/2014	04/30/2014	AUD	AU	AUD	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	7F	36	0	04/30/2014	04/30/2014	AUD	AU	AUD	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	9	0	04/30/2014	04/30/2014	AUD	AU	AUD	639977537	0	 	 	 	 	Lifestyle
APPLE	US	MAG2068	PBL MEDIA PTY LTD.	Women's Fitness Magazine Australia	1.3.5	1F	1	0	04/30/2014	04/30/2014	EUR	AT	EUR	639975696	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.new.1418.1	 	NW 1418	 	IA1	1	.91	04/30/2014	04/30/2014	GBP	GB	GBP	738227029	1.49	 	MAG0369	 	 	Entertainment
APPLE	US	au.com.acpmagazines.awwrecipes.cheatscakes	 	Cheat’s Cakes	 	IA1	1	20.99	04/30/2014	04/30/2014	AED	AE	AED	737534109	29.99	 	ACP_AWW_Recipes	 	 	Food & Drink
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	2	0	04/30/2014	04/30/2014	USD	BR	USD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	MAG0536	PBL MEDIA PTY LTD.	Woman's Day	1.3.5	1F	149	0	04/30/2014	04/30/2014	AUD	AU	AUD	547520978	0	 	 	 	 	Entertainment
APPLE	US	SKU_Bauer_Wheels	PBL MEDIA PTY LTD.	WHEELS AUSTRALIA MAGAZINE	1.0.10	7T	1	0	04/30/2014	04/30/2014	GBP	GB	GBP	617924139	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/30/2014	04/30/2014	INR	IN	INR	817999055	0	 	 	 	 	Lifestyle
